"idartist";"name";"popularity";"followers";"genre";"award";"category";"year"
"5OeY6e62St2Nubj9hbfuIb";Bilton;37;42;;;;
"4WUGQykLBGFfsl0Qjl6TDM";The Magician;60;50;nu disco;;;
"4WUGQykLBGFfsl0Qjl6TDM";The Magician;60;50;house;;;
"4WUGQykLBGFfsl0Qjl6TDM";The Magician;60;50;belgian edm;;;
"5kKxz4PDHgrpIt8LX3PPiF";Jayel;38;43;cloud rap francais;;;
"6W4vm8P3JFQboO4cvHeqaa";Knucks;65;40;melodic drill;;;
"2M4eNCvV3CJUswavkhAQg2";James Newton Howard;64;46;soundtrack;;;
"2M4eNCvV3CJUswavkhAQg2";James Newton Howard;64;46;orchestral soundtrack;;;
"4hQe9URLHobODCosOur1Ma";Aiden;34;45;;;;
"3CJKkU0XuElRT1z8rEtIYg";Luciano;75;44;german hip hop;;;
"3CJKkU0XuElRT1z8rEtIYg";Luciano;75;44;german drill;;;
"1UjxAZqzphB1tsMb1aWBj0";Omega;63;42;rap dominicano;;;
"7I7w1xL7muOuXC23uvjBZw";prodige music;15;46;;;;
"4q3ewBCX7sLwd24euuV69X";Bad Bunny;95;415;urbano latino;;;
"4q3ewBCX7sLwd24euuV69X";Bad Bunny;95;415;trap latino;;;
"4q3ewBCX7sLwd24euuV69X";Bad Bunny;95;415;reggaeton;;;
"7Iw6TwPkS7bja1OrA3Neal";"2zer";38;35;rap calme;;;
"7Iw6TwPkS7bja1OrA3Neal";"2zer";38;35;french hip hop;;;
"6os4KQUfJoyJwjZ7y7Ec6Q";Camille Lellouche;52;42;french pop;;;
"38EmEgXkgK51MT2tPY0EoC";Bobby Helms;69;44;;;;
"61NKNrhSMTYg2q0f3vS46e";Philippe Katerine;42;42;nouvelle chanson francaise;;;
"61NKNrhSMTYg2q0f3vS46e";Philippe Katerine;42;42;french rock;;;
"61NKNrhSMTYg2q0f3vS46e";Philippe Katerine;42;42;french indie pop;;;
"61NKNrhSMTYg2q0f3vS46e";Philippe Katerine;42;42;chanson;;;
"0rqQfmTWtmxzlrNmnruQXS";Khali;55;33;rap francais nouvelle vague;;;
"6MPCFvOQv5cIGfw3jODMF0";Internet Money;67;39;trap;;;
"6MPCFvOQv5cIGfw3jODMF0";Internet Money;67;39;pop rap;;;
"0gkJGL3WK17uE96aWRVDFd";All Mayan Winik;24;43;;;;
"6qFt3TjvxMt77YGsktWG8Z";Sofiane;59;39;rap francais;;;
"6qFt3TjvxMt77YGsktWG8Z";Sofiane;59;39;rap conscient;;;
"6qFt3TjvxMt77YGsktWG8Z";Sofiane;59;39;pop urbaine;;;
"6qFt3TjvxMt77YGsktWG8Z";Sofiane;59;39;french hip hop;;;
"15uNxh8omvRvH71kcdIe2r";Renaud;58;39;french rock;;;
"15uNxh8omvRvH71kcdIe2r";Renaud;58;39;french pop;;;
"15uNxh8omvRvH71kcdIe2r";Renaud;58;39;chanson;;;
"782IpIScTpnDhYb9hyxOu1";The Product G&B;59;46;;;;
"258s0DZjItQyqGxafXEpo5";Carter Beauford;31;47;;;;
"1q13yHC6Syg5Y8iPLrRnCq";Joell Ortiz;44;35;battle rap;;;
"7w2LEbH35jdB5RamMTuf40";Pat Boy;25;51;musica indigena latinoamericana;;;
"4H1PNuHElBLVok0lnYMrRb";Dyo;49;41;alte;;;
"2eh8cEKZk4VeruUrGq748D";Rim'K;59;43;rap francais;;;
"2eh8cEKZk4VeruUrGq748D";Rim'K;59;43;rap algerien;;;
"2eh8cEKZk4VeruUrGq748D";Rim'K;59;43;pop urbaine;;;
"2eh8cEKZk4VeruUrGq748D";Rim'K;59;43;french hip hop;;;
"2eh8cEKZk4VeruUrGq748D";Rim'K;59;43;arabic hip hop;;;
"7aE6yMO362hvjGyzFFaKXY";Zbig;46;43;;;;
"0GOx72r5AAEKRGQFn3xqXK";GIMS;73;43;rap conscient;;;
"0GOx72r5AAEKRGQFn3xqXK";GIMS;73;43;r&b francais;;;
"0GOx72r5AAEKRGQFn3xqXK";GIMS;73;43;french pop;;;
"0GOx72r5AAEKRGQFn3xqXK";GIMS;73;43;french hip hop;;;
"5XJDexmWFLWOkjOEjOVX3e";Eladio Carrion;84;382;urbano latino;;;
"5XJDexmWFLWOkjOEjOVX3e";Eladio Carrion;84;382;trap triste;;;
"5XJDexmWFLWOkjOEjOVX3e";Eladio Carrion;84;382;trap latino;;;
"5XJDexmWFLWOkjOEjOVX3e";Eladio Carrion;84;382;trap boricua;;;
"6o5sl0TGublDPXyMHdMq1E";Moha K;58;58;;;;
"4GJ6xDCF5jaUqD6avOuQT6";FIFTY FIFTY;70;33;k-pop girl group;;;
"1gWjcmBsveEYMxOZ0VRi32";Koffee;57;46;modern reggae;;;
"1gWjcmBsveEYMxOZ0VRi32";Koffee;57;46;jamaican dancehall;;;
"1gWjcmBsveEYMxOZ0VRi32";Koffee;57;46;dancehall queen;;;
"1gWjcmBsveEYMxOZ0VRi32";Koffee;57;46;dancehall;;;
"6AmKZ6kQdFR64iIiUsRMHT";Graya;46;51;rap marseille;;;
"6AmKZ6kQdFR64iIiUsRMHT";Graya;46;51;rap francais;;;
"6AmKZ6kQdFR64iIiUsRMHT";Graya;46;51;pop urbaine;;;
"6AmKZ6kQdFR64iIiUsRMHT";Graya;46;51;french hip hop;;;
"1WDkNp8Duv9QhO246S4dDa";Bramsito;49;52;rap francais;;;
"1WDkNp8Duv9QhO246S4dDa";Bramsito;49;52;r&b francais;;;
"1WDkNp8Duv9QhO246S4dDa";Bramsito;49;52;pop urbaine;;;
"1WDkNp8Duv9QhO246S4dDa";Bramsito;49;52;french hip hop;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;progressive house;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;progressive electro house;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;pop dance;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;electro house;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;edm;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;dutch house;;;
"1bpzpALZwOoKXzwMg2i8WB";Dirty South;47;40;australian dance;;;
"74YbW6s8CZdaYLxJU9HeS7";Mister You;59;53;pop urbaine;;;
"74YbW6s8CZdaYLxJU9HeS7";Mister You;59;53;french hip hop;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;trap;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;southern hip hop;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;pop rap;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;old school atlanta hip hop;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;dirty south rap;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;dance pop;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;crunk;;;
"7sfl4Xt5KmfyDs2T3SVSMK";Lil Jon;72;50;atl hip hop;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;velha guarda;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;samba;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;pop nacional antigas;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;pagode;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;musica popular paraense;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;mpb;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;carimbo;;;
"6n45wsxj6sDedgwEyTza6d";Fafá de Belém;53;47;axe;;;
"0z4gvV4rjIZ9wHck67ucSV";Akon;80;59;dance pop;;;
"3CnCGFxXbOA8bAK54jR8js";Vald;60;32;rap conscient;;;
"3CnCGFxXbOA8bAK54jR8js";Vald;60;32;pop urbaine;;;
"3CnCGFxXbOA8bAK54jR8js";Vald;60;32;french hip hop;;;
"1fWDYRSANxGCdDew83u6Wc";El Chapo Junior;43;41;drill italiana;;;
"6Xc0KDqzw5u6EQLgdfeoKO";Georgio;57;54;french hip hop;;;
"6B4RvAzPbZcxMjhZvFSDis";Boris Way;51;49;new french touch;;;
"6w9ToX5slZ4uIdmD17hJ3c";Bryant Myers;79;54;urbano latino;;;
"6w9ToX5slZ4uIdmD17hJ3c";Bryant Myers;79;54;trap latino;;;
"6w9ToX5slZ4uIdmD17hJ3c";Bryant Myers;79;54;reggaeton flow;;;
"6w9ToX5slZ4uIdmD17hJ3c";Bryant Myers;79;54;reggaeton;;;
"1Yfe3ONJlioHys7jwHdfVm";Lomepal;65;44;rap conscient;;;
"1Yfe3ONJlioHys7jwHdfVm";Lomepal;65;44;french hip hop;;;
"5qisLjDrKoHMI9zOK2hfzs";Mister V;54;56;rap francais;;;
"5qisLjDrKoHMI9zOK2hfzs";Mister V;54;56;pop urbaine;;;
"5qisLjDrKoHMI9zOK2hfzs";Mister V;54;56;french hip hop;;;
"4sj6D0zlMOl25nprDJBiU9";Andy Williams;71;43;easy listening;;;
"4sj6D0zlMOl25nprDJBiU9";Andy Williams;71;43;adult standards;;;
"7C7Sl1g6O0MN4nHkGLWpoq";Maly;3;0;;;;
"0dF6ZnZzoM8wPGusSw36nD";Veronica;23;44;;;;
"716NhGYqD1jl2wI1Qkgq36";Bizarrap;84;385;urbano latino;;;
"716NhGYqD1jl2wI1Qkgq36";Bizarrap;84;385;trap latino;;;
"716NhGYqD1jl2wI1Qkgq36";Bizarrap;84;385;trap argentino;;;
"716NhGYqD1jl2wI1Qkgq36";Bizarrap;84;385;pop venezolano;;;
"716NhGYqD1jl2wI1Qkgq36";Bizarrap;84;385;argentine hip hop;;;
"5gs4Sm2WQUkcGeikMcVHbh";Hamza;71;46;rap belge;;;
"5gs4Sm2WQUkcGeikMcVHbh";Hamza;71;46;pop urbaine;;;
"5gs4Sm2WQUkcGeikMcVHbh";Hamza;71;46;french hip hop;;;
"5gs4Sm2WQUkcGeikMcVHbh";Hamza;71;46;cloud rap francais;;;
"5gs4Sm2WQUkcGeikMcVHbh";Hamza;71;46;belgian hip hop;;;
"16jjj3Vi1tHmRGjP0yA48k";Bizon;24;50;;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;soul;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;rockabilly;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;rock-and-roll;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;rock;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;classic rock;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;blues rock;;;
"293zczrfYafIItmnmM3coR";Chuck Berry;68;46;blues;;;
"0CA8jbz5CnyVRLR807BskD";AMIN;25;36;rap belge;;;
"4sbXXFzEWJY2zsZjelerjX";Dadju;72;46;r&b francais;;;
"4sbXXFzEWJY2zsZjelerjX";Dadju;72;46;pop urbaine;;;
"4sbXXFzEWJY2zsZjelerjX";Dadju;72;46;french hip hop;;;
"40xbWSB4JPdOkRyuTDy1oP";Nicole Scherzinger;61;48;post-teen pop;;;
"40xbWSB4JPdOkRyuTDy1oP";Nicole Scherzinger;61;48;pop;;;
"40xbWSB4JPdOkRyuTDy1oP";Nicole Scherzinger;61;48;dance pop;;;
"6l3HvQ5sa6mXTsMTB19rO5";J. Cole;86;454;rap;;;
"6l3HvQ5sa6mXTsMTB19rO5";J. Cole;86;454;north carolina hip hop;;;
"6l3HvQ5sa6mXTsMTB19rO5";J. Cole;86;454;hip hop;;;
"6l3HvQ5sa6mXTsMTB19rO5";J. Cole;86;454;conscious hip hop;;;
"4IndUOBCZYZg61557iq2A9";Maldy;61;50;urbano latino;;;
"4IndUOBCZYZg61557iq2A9";Maldy;61;50;reggaeton flow;;;
"5gp2bynafc2IgEWzOBAbIe";P3GASE;20;49;;;;
"4XCcYzu2zRJvBp3QZct3Oj";Medi Meyz;36;54;;;;
"3WTrdbZU99dgTtt3ZkyamT";Oxlade;65;39;nigerian pop;;;
"3WTrdbZU99dgTtt3ZkyamT";Oxlade;65;39;afrobeats;;;
"4axKuDPr6WKcDCyh8vueTY";Luar La L;75;49;urbano latino;;;
"4axKuDPr6WKcDCyh8vueTY";Luar La L;75;49;trap latino;;;
"1cA379ILgR07m7XQVXyP6Q";Sneazzy;50;45;rap francais;;;
"1cA379ILgR07m7XQVXyP6Q";Sneazzy;50;45;pop urbaine;;;
"1cA379ILgR07m7XQVXyP6Q";Sneazzy;50;45;french hip hop;;;
"491U1PrV1EoQuhM0aUCn9r";M Huncho;61;50;uk hip hop;;;
"1pgDilWYDWLoOgGjf1iHNu";Zion;73;59;urbano latino;;;
"1pgDilWYDWLoOgGjf1iHNu";Zion;73;59;reggaeton;;;
"5c0lDrNyT2RnFhujZpPIas";Victor Thompson;62;38;naija worship;;;
"2tIP7SsRs7vjIcLrU85W8J";The Kid LAROI;80;64;australian hip hop;;;
"3IoIRHbV0weqdZmN6ewOtH";Marc Jackson Burrows;32;34;;;;
"0r5JF9nJI0vvTLYfeNBJxU";Juan Belmonte;9;0;;;;
"5ZlyVrDhzKVvaZNj3b58fE";Lossa;64;47;;;;
"68aXD1pquqexVIictsImXh";Richard Niles;11;37;;;;
"3DgZk9TPxWee4QgbRpKGF4";Shibui;58;49;;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;uplifting trance;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;trance;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;progressive house;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;pop dance;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;edm;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;dutch trance;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;dutch house;;;
"1xT5p0VBpnZDrvVSjX9sri";Dash Berlin;63;39;big room;;;
"2DOAWdT8xBtf0aLDS5U8yN";Astrønne;36;32;;;;
"56xTxG4nQMAs1GW9kvn0uA";Wanz;64;47;;;;
"5bv5RplEOwdCvhq0EILh9E";Lucenzo;68;52;reggaeton;;;
"4Ge9GwmWnOQsohwPTrXyHc";Gordo;56;44;techengue;;;
"63MCBZRiUdnqRsAOJwijiB";Sadek;54;36;rap francais;;;
"63MCBZRiUdnqRsAOJwijiB";Sadek;54;36;pop urbaine;;;
"63MCBZRiUdnqRsAOJwijiB";Sadek;54;36;french hip hop;;;
"68N3vrc89eDm581F9vqzXd";J. Cross;26;42;;;;
"3BmGtnKgCSGYIUhmivXKWX";Kelly Clarkson;77;47;talent show;;;
"3BmGtnKgCSGYIUhmivXKWX";Kelly Clarkson;77;47;pop;;;
"3BmGtnKgCSGYIUhmivXKWX";Kelly Clarkson;77;47;dance pop;;;
"5kE0wiESGMQu2oI4GBc8VC";Joke;16;53;;;;
"3OBjXOhx80RvmHyUEMNs2F";Hache-P;36;45;rap francais;;;
"7FXX45sHqoQoCwqtG0ZV8H";Solda;52;32;;;;
"1JLLmatqNVWI9Ta5bIEvbl";Linema;27;43;;;;
"6ZjFtWeHP9XN7FeKSUe80S";Bing Crosby;74;51;lounge;;;
"6ZjFtWeHP9XN7FeKSUe80S";Bing Crosby;74;51;easy listening;;;
"6ZjFtWeHP9XN7FeKSUe80S";Bing Crosby;74;51;adult standards;;;
"5Ea2kDQeQNQrIcI6tCthaQ";THABITI;47;53;rap marseille;;;
"5Ea2kDQeQNQrIcI6tCthaQ";THABITI;47;53;r&b francais;;;
"2J0TXJifL8vZUk11Bc7fGE";Kara;21;44;;;;
"5R45oNcDnRCz29ZXOiKeMZ";Bilk;33;50;;;;
"4fTqtoSkTj4lcLHMANIs4C";Murkage Dave;35;41;uk alternative hip hop;;;
"2CCgb0KApjfQDuTppovpf8";Rvfv;73;31;urbano latino;;;
"2CCgb0KApjfQDuTppovpf8";Rvfv;73;31;urbano espanol;;;
"2CCgb0KApjfQDuTppovpf8";Rvfv;73;31;flamenco urbano;;;
"2CCgb0KApjfQDuTppovpf8";Rvfv;73;31;drill espanol;;;
"4RB2EEsmLhQTOSVQQpDzNg";Sofiane Pamart;65;42;;;;
"09zzc4SVFPUX3TiDEmueIj";Zak & Diego;25;50;;;;
"3vUMXQ9kPnZAQkMkZZ7Hfh";Tiakola;76;45;pop urbaine;;;
"3vUMXQ9kPnZAQkMkZZ7Hfh";Tiakola;76;45;french hip hop;;;
"6kBjAFKyd0he7LiA5GQ3Gz";Aqua;69;39;europop;;;
"6kBjAFKyd0he7LiA5GQ3Gz";Aqua;69;39;eurodance;;;
"6kBjAFKyd0he7LiA5GQ3Gz";Aqua;69;39;bubblegum dance;;;
"4CAsSAU842glNKJX71ndA9";Louise Attaque;57;44;french rock;;;
"4CAsSAU842glNKJX71ndA9";Louise Attaque;57;44;french pop;;;
"4CAsSAU842glNKJX71ndA9";Louise Attaque;57;44;chanson;;;
"2HcwFjNelS49kFbfvMxQYw";Robbie Williams;72;49;europop;;;
"2HcwFjNelS49kFbfvMxQYw";Robbie Williams;72;49;dance rock;;;
"6AgTAQt8XS6jRWi4sX7w49";Polo G;80;61;rap;;;
"6AgTAQt8XS6jRWi4sX7w49";Polo G;80;61;chicago rap;;;
"5xwkZR4IElUHC9y1Yu23mE";Sysa;36;36;;;;
"281AuR0rWkBECMeaAB0pSA";Ateyaba;49;54;pop urbaine;;;
"281AuR0rWkBECMeaAB0pSA";Ateyaba;49;54;french hip hop;;;
"5dNdPDDkIovcfHPp8TPYXl";Kamikaze;28;36;rock kapak;;;
"1UILCk5p48n9qaNf1uie0a";Tuerie;41;51;rap francais nouvelle vague;;;
"7aBzpmFXB4WWpPl2F7RjBe";Wyclef Jean;70;36;rap kreyol;;;
"3Qh89pgJeZq6d8uM1bTot3";Tobe Nwigwe;50;38;houston rap;;;
"3Qh89pgJeZq6d8uM1bTot3";Tobe Nwigwe;50;38;christian hip hop;;;
"2cPqdH7XMvwaBJEVjheH8g";Jay Wheeler;76;47;urbano latino;;;
"2cPqdH7XMvwaBJEVjheH8g";Jay Wheeler;76;47;trap latino;;;
"2cPqdH7XMvwaBJEVjheH8g";Jay Wheeler;76;47;reggaeton;;;
"1X7glgDhqNq1qn0Qv9g3K4";Tempoe;62;43;afrobeats;;;
"7yH8rsD6i7Kc8yxZ1ednwk";Les Moustiques;13;41;;;;
"2SyMN1PdSuQpZgrYXrkai1";Bandmanrill;50;50;new jersey underground rap;;;
"0iEtIxbK0KxaSlF7G42ZOp";Metro Boomin;89;451;rap;;;
"6wjkiUBMMYSIx5UBTp7eKC";Bekar;59;45;french hip hop;;;
"6wjkiUBMMYSIx5UBTp7eKC";Bekar;59;45;cloud rap francais;;;
"5adKMaYrGOMyOfnbiLPuHg";Jonna Fraser;61;39;dutch rap pop;;;
"5adKMaYrGOMyOfnbiLPuHg";Jonna Fraser;61;39;dutch hip hop;;;
"7CLsFRcEkn0Amc9VlVOFwR";LUNAX;61;40;;;;
"1PGVcFf76fImutKs0cuqgQ";Oykie;39;41;;;;
"5DW7NxqQ2875JtjuV7KMn4";Youssoupha;53;38;rap conscient;;;
"5DW7NxqQ2875JtjuV7KMn4";Youssoupha;53;38;pop urbaine;;;
"5DW7NxqQ2875JtjuV7KMn4";Youssoupha;53;38;french hip hop;;;
"66ihevNkSYNzRAl44dx6jJ";Carin Leon;86;455;sierreno;;;
"66ihevNkSYNzRAl44dx6jJ";Carin Leon;86;455;sad sierreno;;;
"66ihevNkSYNzRAl44dx6jJ";Carin Leon;86;455;musica mexicana;;;
"66ihevNkSYNzRAl44dx6jJ";Carin Leon;86;455;corrido;;;
"2y1VzMKAa5nmfXKtJL9jnj";Murda;63;47;turkish trap;;;
"2y1VzMKAa5nmfXKtJL9jnj";Murda;63;47;turkish hip hop;;;
"2y1VzMKAa5nmfXKtJL9jnj";Murda;63;47;basshall;;;
"3N5ClJMyntW9ol6wR1ZI1X";Sophie Stray;44;43;scandipop;;;
"3DfJ3fQ0KgUaknS9UWlttF";Karaji;13;41;;;;
"7iHnpqeOGvTs7ZMMw1tGCF";Flaco Mundo;15;33;;;;
"0ajjnGmVt2aVGD70lDbVl6";Sicario;37;42;;;;
"35B6bq5keTR1PYEahq1TAF";Sasso;55;44;rap lyonnais;;;
"35B6bq5keTR1PYEahq1TAF";Sasso;55;44;rap francais;;;
"35B6bq5keTR1PYEahq1TAF";Sasso;55;44;pop urbaine;;;
"35B6bq5keTR1PYEahq1TAF";Sasso;55;44;french hip hop;;;
"35B6bq5keTR1PYEahq1TAF";Sasso;55;44;cloud rap francais;;;
"5olcgTzelGdyP1rHRLyWgs";S.Pri Noir;56;38;rap francais;;;
"5olcgTzelGdyP1rHRLyWgs";S.Pri Noir;56;38;pop urbaine;;;
"5olcgTzelGdyP1rHRLyWgs";S.Pri Noir;56;38;french hip hop;;;
"4JmaulM4hnNKJzvNgdxx3B";Highlyy;44;47;;;;
"3EiLUeyEcA6fbRPSHkG5kb";De La Ghetto;76;49;urbano latino;;;
"3EiLUeyEcA6fbRPSHkG5kb";De La Ghetto;76;49;trap latino;;;
"3EiLUeyEcA6fbRPSHkG5kb";De La Ghetto;76;49;reggaeton flow;;;
"3EiLUeyEcA6fbRPSHkG5kb";De La Ghetto;76;49;reggaeton;;;
"4wuJEvClymsGVYXCP00JZB";LUCASV;45;44;;;;
"4MCBfE4596Uoi2O4DtmEMz";Juice WRLD;87;452;rap;;;
"4MCBfE4596Uoi2O4DtmEMz";Juice WRLD;87;452;melodic rap;;;
"4MCBfE4596Uoi2O4DtmEMz";Juice WRLD;87;452;chicago rap;;;
"1rpxM2mBJnWdfPeieLDYOc";ZEG P;48;42;;;;
"4az97MtWmBQ5Db3GfDh9j9";Morad;80;51;urbano espanol;;;
"4az97MtWmBQ5Db3GfDh9j9";Morad;80;51;drill espanol;;;
"4ZW7BptOWzjNFLEqRiNCT7";So La Lune;61;46;french hip hop;;;
"4ZW7BptOWzjNFLEqRiNCT7";So La Lune;61;46;cloud rap francais;;;
"3fMbdgg4jU18AjLCKBhRSm";Michael Jackson;81;80;soul;;;
"3fMbdgg4jU18AjLCKBhRSm";Michael Jackson;81;80;r&b;;;
"49e4v89VmlDcFCMyDv9wQ9";Dean Martin;75;44;vocal jazz;;;
"49e4v89VmlDcFCMyDv9wQ9";Dean Martin;75;44;lounge;;;
"49e4v89VmlDcFCMyDv9wQ9";Dean Martin;75;44;easy listening;;;
"49e4v89VmlDcFCMyDv9wQ9";Dean Martin;75;44;adult standards;;;
"6trIghKwHRUyxwvm66HLHH";Fousheé;59;44;indie r&b;;;
"7JMwO9tyFPMsb2KnsJqZlp";B Young;58;51;uk hip hop;;;
"7JMwO9tyFPMsb2KnsJqZlp";B Young;58;51;london rap;;;
"7JMwO9tyFPMsb2KnsJqZlp";B Young;58;51;afroswing;;;
"3RtNN1VnooWEn3KQk03DUL";Noriel;75;47;urbano latino;;;
"3RtNN1VnooWEn3KQk03DUL";Noriel;75;47;trap latino;;;
"3RtNN1VnooWEn3KQk03DUL";Noriel;75;47;reggaeton;;;
"20JMfmzDb5cjHxEoMXXMyY";Favé;68;43;rap francais;;;
"20JMfmzDb5cjHxEoMXXMyY";Favé;68;43;drill francais;;;
"2Lj6SBfQS1bVwZJcYBcKlS";Eazy Dew;24;39;;;;
"6DPYiyq5kWVQS4RGwxzPC7";Dr. Dre;79;56;west coast rap;;;
"6DPYiyq5kWVQS4RGwxzPC7";Dr. Dre;79;56;rap;;;
"6DPYiyq5kWVQS4RGwxzPC7";Dr. Dre;79;56;hip hop;;;
"6DPYiyq5kWVQS4RGwxzPC7";Dr. Dre;79;56;gangster rap;;;
"6DPYiyq5kWVQS4RGwxzPC7";Dr. Dre;79;56;g funk;;;
"7736wQOIPocKi5hEg7l3hG";"7ia";55;48;;;;
"1HBjj22wzbscIZ9sEb5dyf";Jonas Blue;74;54;uk dance;;;
"1HBjj22wzbscIZ9sEb5dyf";Jonas Blue;74;54;tropical house;;;
"1HBjj22wzbscIZ9sEb5dyf";Jonas Blue;74;54;pop dance;;;
"1HBjj22wzbscIZ9sEb5dyf";Jonas Blue;74;54;pop;;;
"63Fv85hJeVbJ83vz7OxvL8";$ouley;25;41;;;;
"6WQFTzqYHmh8Ph2X0L0QLQ";Young Stunna;59;45;amapiano;;;
"4SsVbpTthjScTS7U2hmr1X";Arcángel;83;250;urbano latino;;;
"4SsVbpTthjScTS7U2hmr1X";Arcángel;83;250;trap latino;;;
"4SsVbpTthjScTS7U2hmr1X";Arcángel;83;250;reggaeton;;;
"4SsVbpTthjScTS7U2hmr1X";Arcángel;83;250;latin hip hop;;;
"3drEaBmm4UexsiDfz5AzXV";RBX;42;46;west coast rap;;;
"3drEaBmm4UexsiDfz5AzXV";RBX;42;46;g funk;;;
"3RThWxnHbyN5Hvkr66eYj7";Busiswa;51;45;south african pop;;;
"3RThWxnHbyN5Hvkr66eYj7";Busiswa;51;45;south african house;;;
"3RThWxnHbyN5Hvkr66eYj7";Busiswa;51;45;afro soul;;;
"4SfGzWmeoNPKIOmiyc7Pav";Flatland Cavalry;64;40;red dirt;;;
"4SfGzWmeoNPKIOmiyc7Pav";Flatland Cavalry;64;40;classic texas country;;;
"70rSvlI9SRspEr0C84bJ5Q";EI8HT;48;42;;;;
"2q8BTMaWesmxIXCB817C9I";Aladin 135;32;42;rap francais;;;
"2q8BTMaWesmxIXCB817C9I";Aladin 135;32;42;rap calme;;;
"2q8BTMaWesmxIXCB817C9I";Aladin 135;32;42;french hip hop;;;
"3bRGJQd7b4lE3ZAEMfOXJp";Luidji;64;32;french hip hop;;;
"3bRGJQd7b4lE3ZAEMfOXJp";Luidji;64;32;cloud rap francais;;;
"0gh7zTXiSZH7MQ7OrHy0SG";Kayykilo;21;54;trap queen;;;
"2s7fZ34RK8RUJQ2ewsh6I5";RK;62;41;rap francais;;;
"2s7fZ34RK8RUJQ2ewsh6I5";RK;62;41;rap conscient;;;
"2s7fZ34RK8RUJQ2ewsh6I5";RK;62;41;pop urbaine;;;
"2s7fZ34RK8RUJQ2ewsh6I5";RK;62;41;french hip hop;;;
"5xUMw9vaS567MBBjsoLslo";Yung L.A.;43;50;futuristic swag;;;
"5xUMw9vaS567MBBjsoLslo";Yung L.A.;43;50;dirty south rap;;;
"5xUMw9vaS567MBBjsoLslo";Yung L.A.;43;50;atl hip hop;;;
"0zgbk1EdcU6tt6QUOnCC5o";Lito MC Cassidy;32;47;reggaeton;;;
"0zgbk1EdcU6tt6QUOnCC5o";Lito MC Cassidy;32;47;latin hip hop;;;
"2UZIAOlrnyZmyzt1nuXr9y";Nicki Nicole;80;56;urbano latino;;;
"2UZIAOlrnyZmyzt1nuXr9y";Nicki Nicole;80;56;trap latino;;;
"2UZIAOlrnyZmyzt1nuXr9y";Nicki Nicole;80;56;trap argentino;;;
"2UZIAOlrnyZmyzt1nuXr9y";Nicki Nicole;80;56;r&b argentino;;;
"2UZIAOlrnyZmyzt1nuXr9y";Nicki Nicole;80;56;argentine hip hop;;;
"7LmtogB01302Utf3C3R4GT";GAULOIS;51;46;r&b francais;;;
"0Yj3N31EWXHc6e3eDyJPLP";Lyna Mahyem;57;47;r&b francais;;;
"0Yj3N31EWXHc6e3eDyJPLP";Lyna Mahyem;57;47;pop urbaine;;;
"6JL8zeS1NmiOftqZTRgdTz";Meghan Trainor;77;45;pop;;;
"6JL8zeS1NmiOftqZTRgdTz";Meghan Trainor;77;45;hip pop;;;
"4hzO4p4VzL72ZFXF0YFYBn";REDVOLUTION;38;44;;;;
"5iwNHnFKrOBpOAhL6iVQbC";"4 Mill";0;0;;;;
